date,time,bug_id,degree,depth,severity,votes,comment_count,day_counter
2015-11-17 00:00:00.000000,2015-11-17 03:02:57.471547,899099,1,3,3,2,14,47
2015-11-20 00:00:00.000000,2015-11-20 10:42:36.521739,1218713,0,0,3,0,2,50
2015-11-26 00:00:00.000000,2015-11-26 02:45:32.685328,1224399,0,0,3,0,1,56
2015-11-26 00:00:00.000000,2015-11-26 07:50:28.864965,1219828,0,0,3,0,6,56
2015-11-30 00:00:00.000000,2015-11-27 18:20:36.521739,1221365,1,3,3,0,35,60
2015-12-01 00:00:00.000000,2015-12-01 17:57:03.155952,1193341,1,1,3,0,39,61
2015-12-01 00:00:00.000000,2015-12-01 03:16:10.434783,1227872,1,1,3,0,2,61
2015-12-09 00:00:00.000000,2015-12-03 20:02:23.478261,1218803,1,1,3,0,6,69
2015-12-11 00:00:00.000000,2015-12-11 16:10:26.668717,1207746,1,1,3,0,2,71
2015-12-12 00:00:00.000000,2015-12-12 00:06:55.759139,1231861,0,0,4,0,2,72
2015-12-16 00:00:00.000000,2015-12-15 17:06:31.670255,1194874,1,1,3,0,17,76
2015-12-16 00:00:00.000000,2015-12-15 10:22:36.521739,1225841,1,1,3,0,17,76
2015-12-17 00:00:00.000000,2015-12-16 22:53:18.578664,1219316,0,0,3,0,2,77
2015-12-23 00:00:00.000000,2015-12-23 03:29:05.259920,1229222,0,0,3,0,62,83
2015-12-26 00:00:00.000000,2015-12-24 20:16:17.256229,1231914,1,2,3,0,10,86
2016-01-03 00:00:00.000000,2016-01-03 00:14:31.304348,1236264,0,0,4,0,2,2
2016-01-05 00:00:00.000000,2016-01-04 23:35:23.478261,1236292,0,0,3,0,3,4
2016-01-06 00:00:00.000000,2016-01-06 10:07:34.141623,1236975,0,0,3,1,21,5
2016-01-11 00:00:00.000000,2016-01-09 19:32:46.956522,1237066,1,1,3,0,4,10
2016-01-11 00:00:00.000000,2016-01-10 09:27:46.956522,1237078,1,1,3,0,8,10
2016-01-14 00:00:00.000000,2016-01-13 21:49:28.695652,1237475,0,0,3,0,4,13
2016-01-19 00:00:00.000000,2016-01-16 17:40:29.270994,1237077,1,1,3,0,59,18
2016-01-19 00:00:00.000000,2016-01-19 09:25:12.328514,1237911,0,0,3,0,7,18
2016-01-26 00:00:00.000000,2016-01-24 20:08:07.013227,1199466,1,1,3,0,26,25
2016-01-29 00:00:00.000000,2016-01-27 23:30:21.814826,1240191,0,0,3,0,4,28
2016-02-04 00:00:00.000000,2016-02-04 20:33:25.321440,1237782,0,0,3,4,79,34
2016-02-04 00:00:00.000000,2016-02-04 02:46:33.478930,1195881,1,1,3,0,43,34
2016-02-05 00:00:00.000000,2016-02-05 11:26:36.521739,1239420,0,0,3,0,12,35
2016-02-09 00:00:00.000000,2016-02-08 20:39:39.130435,1235655,1,2,3,0,13,39
2016-02-15 00:00:00.000000,2016-02-14 22:44:32.390034,1241168,1,1,3,0,2,45
2016-02-25 00:00:00.000000,2016-02-18 20:18:20.707475,1241152,0,0,3,0,3,55
2016-02-25 00:00:00.000000,2016-02-15 07:05:31.304348,1239606,0,0,3,0,6,55
2016-03-03 00:00:00.000000,2016-03-02 02:59:03.506613,1245571,0,0,3,0,58,62
2016-03-03 00:00:00.000000,2016-03-02 09:52:37.040910,1244022,1,1,3,0,27,62
2016-03-04 00:00:00.000000,2016-03-03 10:19:33.913043,1241292,1,1,3,0,17,63
2016-03-13 00:00:00.000000,2016-03-12 11:33:02.713011,1216897,0,0,3,1,2,72
2016-03-13 00:00:00.000000,2016-03-13 12:24:46.471855,1240829,0,0,3,2,2,72
2016-03-22 00:00:00.000000,2016-03-18 07:58:12.328514,1239559,0,0,3,0,3,81
2016-03-23 00:00:00.000000,2016-03-22 21:43:05.217391,1257757,1,1,3,0,10,82
2016-03-30 00:00:00.000000,2016-03-28 19:33:29.916949,1191092,1,1,3,0,30,89
2016-03-30 00:00:00.000000,2016-03-29 15:07:07.714549,1237080,1,1,3,0,13,89
2016-04-13 00:00:00.000000,2016-04-05 22:39:41.739130,1262009,1,1,3,0,24,12
2016-04-25 00:00:00.000000,2016-04-22 18:54:25.266072,1217142,0,0,3,3,3,24
2016-04-25 00:00:00.000000,2016-04-23 18:52:05.217391,1266196,0,0,3,0,41,24
2016-05-01 00:00:00.000000,2016-05-01 08:47:56.382651,1267229,1,1,3,0,50,30
2016-05-05 00:00:00.000000,2016-05-04 18:24:07.326976,1267275,0,0,3,0,11,34
2016-05-10 00:00:00.000000,2016-05-10 21:20:15.798216,1268276,0,0,3,0,44,39
2016-05-16 00:00:00.000000,2016-05-14 18:35:32.740695,1269208,0,0,3,1,2,45
2016-05-20 00:00:00.000000,2016-05-20 20:56:28.071363,712612,0,0,3,1,40,49
2016-05-26 00:00:00.000000,2016-05-25 21:40:41.211935,1269917,1,1,3,5,8,55
2016-05-26 00:00:00.000000,2016-05-26 10:44:08.065211,1269568,0,0,3,0,13,55
2016-05-27 00:00:00.000000,2016-05-27 02:54:02.608696,1270040,1,1,3,0,29,56
2016-06-06 00:00:00.000000,2016-06-05 10:44:14.746232,1273708,0,0,3,0,4,66
2016-06-07 00:00:00.000000,2016-06-07 12:15:33.913043,1276175,1,1,3,0,13,67
2016-06-08 00:00:00.000000,2016-06-08 10:18:07.991387,685828,0,0,3,2,23,68
2016-06-09 00:00:00.000000,2016-06-09 02:55:06.181861,1278934,0,0,3,0,6,69
2016-06-12 00:00:00.000000,2016-06-12 20:52:03.506613,1276809,0,0,3,0,6,72
2016-06-12 00:00:00.000000,2016-06-10 21:33:44.347826,1274712,1,1,3,0,43,72
2016-06-18 00:00:00.000000,2016-06-18 07:17:06.311904,1272507,0,0,3,0,13,78
2016-06-20 00:00:00.000000,2016-06-19 18:01:15.652174,1280708,0,0,5,0,11,80
2016-06-22 00:00:00.000000,2016-06-22 00:05:40.861273,1271851,0,0,3,11,3,82
2016-06-30 00:00:00.000000,2016-06-29 17:16:23.217472,1274654,0,0,3,0,1,90
2016-06-30 00:00:00.000000,2016-06-27 17:48:54.684712,1269820,0,0,3,0,20,90
2016-07-05 00:00:00.000000,2016-07-02 00:07:07.826087,1283788,0,0,3,0,2,4
2016-07-14 00:00:00.000000,2016-07-10 15:41:21.113504,1283896,0,0,3,0,3,13
2016-07-20 00:00:00.000000,2016-07-19 19:57:54.782609,1275896,1,1,1,0,16,19
2016-07-20 00:00:00.000000,2016-07-15 13:48:36.527037,1285124,0,0,3,0,11,19
2016-07-26 00:00:00.000000,2016-07-21 13:44:22.541392,1288090,0,0,3,0,4,25
2016-07-28 00:00:00.000000,2016-07-28 14:14:49.092587,1284835,0,0,3,0,20,27
2016-08-09 00:00:00.000000,2016-08-07 22:33:52.174715,1291201,0,0,3,0,15,39
2016-08-09 00:00:00.000000,2016-08-06 08:02:33.913043,1292711,0,0,3,0,3,39
2016-08-24 00:00:00.000000,2016-08-22 19:51:36.930175,1295585,0,0,3,0,3,54
2016-08-29 00:00:00.000000,2016-08-24 19:37:20.098431,1296638,0,0,3,0,56,59
2016-09-07 00:00:00.000000,2016-08-31 02:20:45.696709,1297630,0,0,3,0,28,68
2016-09-07 00:00:00.000000,2016-09-05 22:59:37.465395,1298736,0,0,5,0,4,68
2016-09-12 00:00:00.000000,2016-09-09 23:33:57.391304,1301114,0,0,3,0,3,73
2016-09-14 00:00:00.000000,2016-09-13 07:19:35.582898,1299281,0,0,3,0,20,75
2016-09-20 00:00:00.000000,2016-09-20 04:25:18.585051,1301736,0,0,3,0,1,81
2016-09-23 00:00:00.000000,2016-09-21 11:09:00.313750,1302175,0,0,3,0,7,84
2016-09-29 00:00:00.000000,2016-09-26 08:50:32.076284,1303298,0,0,3,0,64,90
